dataset,dt_mode,lr,eff_bs,phys_bs,accum,cell_idx,exit_code,wall_sec,output_dir
imm_ilinet,learned,1e-4,16,16,1,11,0,22,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/learned/lr-1e-4_ebs-16/seed1
imm_ilinet,learned,1e-4,32,32,1,12,0,16,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/learned/lr-1e-4_ebs-32/seed1
imm_ilinet,learned,5e-4,8,8,1,13,0,28,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/learned/lr-5e-4_ebs-8/seed1
imm_ilinet,learned,5e-4,16,16,1,14,0,20,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/learned/lr-5e-4_ebs-16/seed1
imm_ilinet,learned,5e-4,32,32,1,15,0,14,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/learned/lr-5e-4_ebs-32/seed1
imm_ilinet,learned,2e-3,8,8,1,16,0,26,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/learned/lr-2e-3_ebs-8/seed1
imm_ilinet,learned,2e-3,16,16,1,17,0,21,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/learned/lr-2e-3_ebs-16/seed1
imm_ilinet,learned,2e-3,32,32,1,18,0,22,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/learned/lr-2e-3_ebs-32/seed1
imm_ilinet,concat,1e-4,8,8,1,19,0,22,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/concat/lr-1e-4_ebs-8/seed1
imm_ilinet,concat,1e-4,16,16,1,20,0,14,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/concat/lr-1e-4_ebs-16/seed1
imm_ilinet,concat,1e-4,32,32,1,21,0,13,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/concat/lr-1e-4_ebs-32/seed1
imm_ilinet,concat,5e-4,8,8,1,22,0,23,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/concat/lr-5e-4_ebs-8/seed1
imm_ilinet,concat,5e-4,16,16,1,23,0,24,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/concat/lr-5e-4_ebs-16/seed1
imm_ilinet,concat,5e-4,32,32,1,24,0,13,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/concat/lr-5e-4_ebs-32/seed1
imm_ilinet,concat,2e-3,8,8,1,25,0,21,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/concat/lr-2e-3_ebs-8/seed1
imm_ilinet,concat,2e-3,16,16,1,26,0,23,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/concat/lr-2e-3_ebs-16/seed1
imm_ilinet,concat,2e-3,32,32,1,27,0,26,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_ilinet/concat/lr-2e-3_ebs-32/seed1
imm_cesnet,replace,1e-4,8,8,1,1,0,53,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/replace/lr-1e-4_ebs-8/seed1
imm_cesnet,replace,1e-4,16,16,1,2,0,51,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/replace/lr-1e-4_ebs-16/seed1
imm_cesnet,replace,1e-4,32,32,1,3,0,65,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/replace/lr-1e-4_ebs-32/seed1
imm_cesnet,replace,5e-4,8,8,1,4,0,36,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/replace/lr-5e-4_ebs-8/seed1
imm_cesnet,replace,5e-4,16,16,1,5,0,43,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/replace/lr-5e-4_ebs-16/seed1
imm_cesnet,replace,5e-4,32,32,1,6,0,41,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/replace/lr-5e-4_ebs-32/seed1
imm_cesnet,replace,2e-3,8,8,1,7,0,28,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/replace/lr-2e-3_ebs-8/seed1
imm_cesnet,replace,2e-3,16,16,1,8,0,33,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/replace/lr-2e-3_ebs-16/seed1
imm_cesnet,replace,2e-3,32,32,1,9,0,29,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/replace/lr-2e-3_ebs-32/seed1
imm_cesnet,learned,1e-4,8,8,1,10,0,44,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/learned/lr-1e-4_ebs-8/seed1
imm_cesnet,learned,1e-4,16,16,1,11,0,45,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/learned/lr-1e-4_ebs-16/seed1
imm_cesnet,learned,1e-4,32,32,1,12,0,66,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/learned/lr-1e-4_ebs-32/seed1
imm_cesnet,learned,5e-4,8,8,1,13,0,38,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/learned/lr-5e-4_ebs-8/seed1
imm_cesnet,learned,5e-4,16,16,1,14,0,28,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/learned/lr-5e-4_ebs-16/seed1
imm_cesnet,learned,5e-4,32,32,1,15,0,39,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/learned/lr-5e-4_ebs-32/seed1
imm_cesnet,learned,2e-3,8,8,1,16,0,26,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/learned/lr-2e-3_ebs-8/seed1
imm_cesnet,learned,2e-3,16,16,1,17,0,33,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/learned/lr-2e-3_ebs-16/seed1
imm_cesnet,learned,2e-3,32,32,1,18,0,32,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/learned/lr-2e-3_ebs-32/seed1
imm_cesnet,concat,1e-4,8,8,1,19,0,68,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/concat/lr-1e-4_ebs-8/seed1
imm_cesnet,concat,1e-4,16,16,1,20,0,64,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/concat/lr-1e-4_ebs-16/seed1
imm_cesnet,concat,1e-4,32,32,1,21,0,66,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/concat/lr-1e-4_ebs-32/seed1
imm_cesnet,concat,5e-4,8,8,1,22,0,38,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/concat/lr-5e-4_ebs-8/seed1
imm_cesnet,concat,5e-4,16,16,1,23,0,48,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/concat/lr-5e-4_ebs-16/seed1
imm_cesnet,concat,5e-4,32,32,1,24,0,54,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/concat/lr-5e-4_ebs-32/seed1
imm_cesnet,concat,2e-3,8,8,1,25,0,29,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/concat/lr-2e-3_ebs-8/seed1
imm_cesnet,concat,2e-3,16,16,1,26,0,32,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/concat/lr-2e-3_ebs-16/seed1
imm_cesnet,concat,2e-3,32,32,1,27,0,31,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_cesnet/concat/lr-2e-3_ebs-32/seed1
imm_epa_air,replace,1e-4,32,32,1,1,0,14,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/replace/lr-1e-4_ebs-32/seed1
imm_epa_air,replace,1e-4,64,16,4,2,0,18,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/replace/lr-1e-4_ebs-64/seed1
imm_epa_air,replace,1e-4,128,32,4,3,0,21,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/replace/lr-1e-4_ebs-128/seed1
imm_epa_air,replace,5e-4,32,32,1,4,0,13,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/replace/lr-5e-4_ebs-32/seed1
imm_epa_air,replace,5e-4,64,16,4,5,0,15,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/replace/lr-5e-4_ebs-64/seed1
imm_epa_air,replace,5e-4,128,32,4,6,0,16,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/replace/lr-5e-4_ebs-128/seed1
imm_epa_air,replace,2e-3,32,32,1,7,0,12,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/replace/lr-2e-3_ebs-32/seed1
imm_epa_air,replace,2e-3,64,16,4,8,0,14,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/replace/lr-2e-3_ebs-64/seed1
imm_epa_air,replace,2e-3,128,32,4,9,0,13,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/replace/lr-2e-3_ebs-128/seed1
imm_epa_air,learned,1e-4,32,32,1,10,0,15,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/learned/lr-1e-4_ebs-32/seed1
imm_epa_air,learned,1e-4,64,16,4,11,0,17,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/learned/lr-1e-4_ebs-64/seed1
imm_epa_air,learned,1e-4,128,32,4,12,0,21,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/learned/lr-1e-4_ebs-128/seed1
imm_epa_air,learned,5e-4,32,32,1,13,0,12,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/learned/lr-5e-4_ebs-32/seed1
imm_epa_air,learned,5e-4,64,16,4,14,0,15,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/learned/lr-5e-4_ebs-64/seed1
imm_epa_air,learned,5e-4,128,32,4,15,0,16,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/learned/lr-5e-4_ebs-128/seed1
imm_epa_air,learned,2e-3,32,32,1,16,0,12,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/learned/lr-2e-3_ebs-32/seed1
imm_epa_air,learned,2e-3,64,16,4,17,0,14,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/learned/lr-2e-3_ebs-64/seed1
imm_epa_air,learned,2e-3,128,32,4,18,0,14,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/learned/lr-2e-3_ebs-128/seed1
imm_epa_air,concat,1e-4,32,32,1,19,0,14,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/concat/lr-1e-4_ebs-32/seed1
imm_epa_air,concat,1e-4,64,16,4,20,0,19,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/concat/lr-1e-4_ebs-64/seed1
imm_epa_air,concat,1e-4,128,32,4,21,0,21,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/concat/lr-1e-4_ebs-128/seed1
imm_epa_air,concat,5e-4,32,32,1,22,0,24,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/concat/lr-5e-4_ebs-32/seed1
imm_epa_air,concat,5e-4,64,16,4,23,0,16,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/concat/lr-5e-4_ebs-64/seed1
imm_epa_air,concat,5e-4,128,32,4,24,0,16,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/concat/lr-5e-4_ebs-128/seed1
imm_epa_air,concat,2e-3,32,32,1,25,0,23,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/concat/lr-2e-3_ebs-32/seed1
imm_epa_air,concat,2e-3,64,16,4,26,0,15,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/concat/lr-2e-3_ebs-64/seed1
imm_epa_air,concat,2e-3,128,32,4,27,0,15,/home/ubuntu/hongyu/ssm/output/mamba_mv_hpo_imm_d64/imm_epa_air/concat/lr-2e-3_ebs-128/seed1
